customer_id,application_id,pred_default_proba,actual_default_flag
18618,594677,0.01928413456429959,False
18619,585821,0.021295256308150084,False
18620,638586,0.04151371384457334,False
18621,595629,0.01670431084891545,False
18622,570735,0.011773694637842098,False
18623,601568,0.018425175977548672,False
18624,642507,0.0794298857494773,False
18625,586462,0.0679938848396481,False
18626,592020,0.6334139920206325,True
18627,558394,0.009585521606231518,False
18628,585945,0.0,False
18629,622213,0.02835253644008822,False
18630,555986,0.04840785888612877,False
18631,567004,0.024150963657088922,False
18632,583160,0.11828602621300767,False
18633,604966,0.06988040019612106,False
18634,600977,0.006929724555794747,False
18635,604570,0.012064080251123752,False
18636,597241,0.004929354827051994,False
18637,621741,0.03114184451222121,False
18638,613618,0.03058512019553634,False
18639,626539,0.004429724555794747,False
18640,588959,0.08640255501631643,False
18641,592133,0.028057614143055392,False
18642,585317,0.040067529530258245,False
18643,578627,0.009498602838978078,False
18644,626224,0.018908885039082036,False
18645,568977,0.006970126874279123,False
18646,620989,0.026724597876590032,False
18647,641994,0.009705084099776193,False
18648,552507,0.6652344923924993,True
18649,626560,0.0282900061005896,False
18650,613518,0.04563500570500143,False
18651,562108,0.03404587225156125,False
18652,582958,0.0048069100588262244,False
18653,579038,0.6739964324786558,True
18654,596230,0.0,False
18655,546982,0.004670622564727379,False
18656,589674,0.014491870322954825,False
18657,607533,0.011023392992776073,False
18658,595413,0.012306910058826226,False
18659,631651,0.028760052717366483,False
18660,584478,0.016912951359142975,False
18661,577179,0.03103655411437309,False
18662,552512,0.007381864826623,False
18663,548031,0.019549006186831173,False
18664,586161,0.03886819024734192,False
18665,606025,0.03082852949452918,False
18666,587886,0.03483023222317016,False
18667,544952,0.029004887953444615,False
18668,549525,0.04530486735404188,False
18669,644765,0.030997573418433556,False
18670,642167,0.02146547533229437,False
18671,629842,0.030551821861808482,False
18672,564697,0.007213134135259618,False
18673,600929,0.019752666719264657,False
18674,575777,0.3562335321961148,False
18675,619340,0.08614629687512546,False
18676,571459,0.7312203411736411,True
18677,547583,0.0355435487801208,False
18678,609818,0.2790029977480981,False
18679,588143,0.64259713953641,True
18680,557472,0.03785538253713772,False
18681,585081,0.01922182759324832,False
18682,584228,0.03756570273592026,False
18683,638338,0.013564648954010003,False
18684,608853,0.0780353750175859,False
18685,590184,0.02870042685556406,False
18686,635297,0.019290877730600498,False
18687,568890,0.019633561360878043,False
18688,549122,0.02165085417477954,False
18689,614827,0.01677550291085655,False
18690,632449,0.05607675040488548,False
18691,642107,0.0419184771167635,False
18692,629709,0.009429724555794747,False
18693,561618,0.06297102523374348,False
18694,581792,0.03524312455933557,False
18695,606485,0.02127431022701195,False
18696,622045,0.014183552452829025,False
18697,616601,0.03832407039189062,False
18698,605398,0.04876454528730649,False
18699,608486,0.01830805135579418,False
18700,587301,0.055177302396150825,False
18701,548508,0.04267387513646894,False
18702,610456,0.026924072471741924,False
18703,547534,0.1022198726266676,False
18704,619437,0.011143839383597748,False
18705,642997,0.009692117180712475,False
18706,563392,0.011501303868406984,False
18707,620360,0.027583878478863243,False
18708,621584,0.041116870168641066,False
18709,611346,0.0931116507663223,False
18710,553895,0.02647026365911779,False
18711,640447,0.04553572831911362,False
18712,579529,0.0047478676949012175,False
18713,644618,0.01967084572260949,False
18714,625448,0.868009381936986,True
18715,561784,0.004685732578018792,False
18716,605160,0.006798478288213114,False
18717,635081,0.007396682176535479,False
18718,582510,0.0326411430283977,False
18719,546464,0.0047036587883166475,False
18720,568590,0.009499077685065685,False
18721,545463,0.038528295481686924,False
18722,567523,0.019213546952048032,False
18723,603774,0.011882326725796644,False
18724,557847,0.05630071486574472,False
18725,615384,0.0,False
18726,573684,0.009728077599271003,False
18727,562569,0.0048069100588262244,False
18728,640000,0.021568861745680224,False
18729,592243,0.0,False
18730,616207,0.0139938048069185,False
18731,629776,0.04448103982782202,False
18732,565557,0.002152625848145422,False
18733,588821,0.013793826746228364,False
18734,581259,0.0,False
18735,598451,0.013895338643745814,False
18736,615737,0.016233771580852343,False
18737,628292,0.007087148435999747,False
18738,561584,0.08018521587281509,False
18739,604395,0.059858279485716495,False
18740,620266,0.0064395459527084795,False
18741,614602,0.011946959627140324,False
18742,615277,0.6417847287645003,True
18743,605873,0.0048904865308164154,False
18744,637441,0.0038601365229438012,False
18745,590728,0.22967434133240314,False
18746,585546,0.014682390282755545,False
18747,589593,0.13267221385061054,False
18748,579307,0.038697547291320335,False
18749,607711,0.03128182303139318,False
18750,633175,0.05273510588558546,False
18751,606770,0.02113808579114239,False
18752,590458,0.11653938356829496,False
18753,593125,0.0188195920808859,False
18754,603955,0.013774043184092023,False
18755,630706,0.0046266902140937845,False
18756,569989,0.6570875355429026,True
18757,599389,0.027654941429311682,False
18758,545310,0.002313345107046893,False
18759,596302,0.006938465691547174,False
18760,574099,0.035852864749168,False
18761,633717,0.011710745897136112,False
18762,588506,0.01453370753830297,False
18763,609002,0.04033328834659791,False
18764,616714,0.018863642783401878,False
18765,592443,0.004723997068160433,False
18766,622435,0.019424977205584837,False
18767,596187,0.012247867694901217,False
18768,561520,0.09469418028351012,False
18769,573533,0.017060539320089652,False
18770,560547,0.009040150960116235,False
18771,576842,0.029761050887543095,False
18772,558836,0.021115294763142493,False
18773,615919,0.6175128153158664,True
18774,637480,0.018996698924105063,False
18775,568528,0.007466826875862907,False
18776,545200,0.06796789109458183,False
18777,594898,0.004785839843401751,False
18778,587384,0.01641070181787416,False
18779,633577,0.0432585862972769,False
18780,585325,0.026393032473487343,False
18781,600835,0.025817422711652948,False
18782,600284,0.13358004937748183,False
18783,638275,0.013540764986886911,False
18784,619401,0.01944290277031632,False
18785,569328,0.016814507277120375,False
18786,578063,0.04569976285304537,False
18787,545819,0.19060496839907887,False
18788,592860,0.011897334395825496,False
18789,599511,0.00721932978097868,False
18790,599530,0.01926567365190768,False
18791,633877,0.02339349590810035,False
18792,552924,0.009414871450868586,False
18793,579353,0.0023723874709718996,False
18794,583698,0.0019701268742791235,False
18795,569499,0.05739141598182016,False
18796,634117,0.01840197401759322,False
18797,550762,0.018897152240087253,False
18798,549447,0.020935924613066974,False
18799,617653,0.028713809341621124,False
18800,615678,0.02953061478534555,False
18801,580368,0.009077695993006207,False
18802,568422,0.13454893474266372,False
18803,556481,0.08883197877366367,False
18804,579030,0.014211375493038757,False
18805,577784,0.6217366093788336,True
18806,596173,0.07226213413241372,False
18807,594229,0.009594948743917742,False
18808,643448,0.012306137744936035,False
18809,594590,0.028597784390220836,False
18810,634663,0.018743035895120153,False
18811,639917,0.023722645524591898,False
18812,573061,0.013541238335788177,False
18813,609580,0.08800203714236622,False
18814,619043,0.052573009803027315,False
18815,642199,0.007257170192297527,False
18816,626885,0.04260063214811123,False
18817,566649,0.024165860481666638,False
18818,608657,0.024124594516337448,False
18819,566207,0.004881864826623,False
18820,636826,0.7022596828730255,True
18821,580478,0.0,False
18822,627678,0.14147955385430577,False
18823,551532,0.09402150180112216,False
18824,627347,0.013875766995635263,False
18825,554283,0.0047478676949012175,False
18826,619297,0.049317413079720616,False
18827,624692,0.009665083664241757,False
18828,559881,0.024937538503286175,False
18829,572610,0.009762874001788316,False
18830,643725,0.0,False
18831,567487,0.004342514345251023,False
18832,600180,0.006727297066576651,False
18833,558749,0.029073252874916477,False
18834,628944,0.07284410147646744,False
18835,604523,0.0025,False
18836,634883,0.6614097440944668,True
18837,559931,0.01435112286477361,False
18838,565088,0.01203512341582489,False
18839,606586,0.03992578386209389,False
18840,630161,0.6493032894749026,True
18841,635449,0.014128086464611516,False
18842,609656,0.016694758864660198,False
18843,557928,0.03343227049846567,False
18844,584533,0.00627286649167395,False
18845,561872,0.15025881851106282,False
18846,583013,0.016233044453315748,False
18847,590403,0.0161962918303101,False
18848,593999,0.0025,False
18849,594654,0.011211908067209597,False
18850,640864,0.00978583984340175,False
18851,587348,0.03630431850699277,False
18852,640900,0.03389284448184616,False
18853,568285,0.006843176928224599,False
18854,575157,0.05238106441439618,False
18855,554473,0.014427792757024906,False
18856,609466,0.0073723874709719,False
18857,548596,0.00976721921665862,False
18858,599692,0.01563409429570866,False
18859,638808,0.0,False
18860,616986,0.018533284810468557,False
18861,588793,0.11461652634299334,False
18862,632919,0.0,False
18863,626285,0.0,False
18864,581133,0.016677639167262743,False
18865,551715,0.03558906423797436,False
18866,593290,0.011583946991931573,False
18867,629073,0.03637392508315813,False
18868,629680,0.014692117180712474,False
18869,548098,0.029564487339805882,False
18870,608076,0.030240127441325697,False
18871,612528,0.028785137196679682,False
18872,574502,0.023267024257564342,False
18873,637980,0.6474584544737412,True
18874,551789,0.00907574222668347,False
18875,594521,0.019071421076775633,False
18876,610348,0.043258654019638305,False
18877,566656,0.06271752323526124,False
18878,585890,0.0025,False
18879,633215,0.012069784060614541,False
18880,640372,0.007234956523299569,False
18881,554584,0.019077381278908692,False
18882,620836,0.0,False
18883,574744,0.013801329519439109,False
18884,604034,0.01790151302196783,False
18885,566986,0.033385187999425754,False
18886,551087,0.04168066815953047,False
18887,575800,0.009845778355061802,False
18888,613084,0.0024559639429620915,False
18889,622594,0.03274671041463639,False
18890,600764,0.004525013319117322,False
18891,596377,0.025849790626604408,False
18892,594021,0.04283390574158499,False
18893,552821,0.047883813183204726,False
18894,605407,0.05992111059984481,False
18895,591157,0.009813345107046893,False
18896,594980,0.016862351293878065,False
18897,609556,0.00982835141393399,False
18898,637040,0.02350577954682342,False
18899,551186,0.03698843150545325,False
18900,635000,0.004760687345815568,False
18901,592749,0.016765101472583036,False
18902,618358,0.015862081657185126,False
18903,641523,0.023659363317247863,False
18904,615816,0.016745668092014505,False
18905,596692,0.03225962204648224,False
18906,602678,0.06966044808863518,False
18907,552670,0.030039201927037806,False
18908,639729,0.006842514345251023,False
18909,623915,0.7960406117963985,True
18910,571931,0.021407257179348348,False
18911,614246,0.014626586507689469,False
18912,584137,0.0837003496209957,False
18913,551233,0.0069723555578859965,False
18914,593936,0.026042023005523003,False
18915,606736,0.01151959137689657,False
18916,585233,0.6508997588321715,True
18917,624954,0.007025013319117321,False
18918,572110,0.023334244144324612,False
18919,597581,0.016424693656219288,False
18920,604779,0.04126959063005205,False
18921,574308,0.07571059077094461,False
18922,615972,0.035813219971637215,False
18923,633036,0.0163361588232775,False
18924,630154,0.028697976621261903,False
18925,590477,0.021739707889881443,False
18926,547947,0.034406456915331673,False
18927,556919,0.6524919596981558,True
18928,611823,0.08489853565887719,False
18929,613555,0.007346450473778508,False
18930,576037,0.0185942995157607,False
18931,615787,0.6057000089644204,True
18932,568827,0.011743069662841641,False
18933,564443,0.0,False
18934,626492,0.06882157999508812,False
18935,602870,0.04561895659460695,False
18936,570702,0.016716706099269174,False
18937,547170,0.10932483110711776,False
18938,592617,0.007413452372429852,False
18939,600252,0.027438813862212218,False
18940,628456,0.0643388823065259,False
18941,621165,0.021690096983359077,False
18942,551511,0.019149773519891125,False
18943,585175,0.01659968453754855,False
18944,637541,0.009814981329630183,False
18945,575431,0.03513179157659852,False
18946,568484,0.6654626128240596,True
18947,554525,0.06390372681189703,False
18948,638491,0.01919363791439318,False
18949,634276,0.006936953750142028,False
18950,576276,0.0427269234535938,False
18951,618404,0.07216053205626168,False
18952,627476,0.08768712396325545,False
18953,636450,0.007411927885924183,False
18954,567525,0.041269792817210924,False
18955,608573,0.020145697127548524,False
18956,577333,0.056434127097005495,False
18957,628980,0.042446826429579775,False
18958,561245,0.0073723874709719,False
18959,564526,0.002152625848145422,False
18960,549428,0.20680670551464744,False
18961,595987,0.034857283627232914,False
18962,602139,0.03818896071851412,False
18963,611993,0.023049647620332393,False
18964,580040,0.004977786331002042,False
18965,580842,0.016796837932733556,False
18966,568830,0.029772447001406358,False
18967,566222,0.009647656723113945,False
18968,557725,0.09008067340039688,False
18969,553409,0.030164186806896857,False
18970,551273,0.05483005141756743,False
18971,592957,0.028526668735084377,False
18972,609060,0.019800525215664784,False
18973,595102,0.01415457098238675,False
18974,599975,0.0,False
18975,562107,0.011024794239273154,False
18976,584740,0.019295507132633158,False
18977,595155,0.0,False
18978,597359,0.009973390884089904,False
18979,584131,0.002152625848145422,False
18980,597705,0.0214086551315689,False
18981,574703,0.04578017928806817,False
18982,609069,0.040892395649857693,False
18983,550575,0.016367705117646368,False
18984,571281,0.030683819746838027,False
18985,620630,0.01602606679808005,False
18986,551851,0.016389260462766394,False
18987,629689,0.038788186276472125,False
18988,638834,0.03549883094641729,False
18989,576712,0.009812605230924708,False
18990,608357,0.03897478263856187,False
18991,630984,0.014398866713278412,False
18992,563521,0.012477786331002041,False
18993,634486,0.05329809499117604,False
18994,588493,0.01188386040639131,False
18995,641377,0.08258685369277664,False
18996,638821,0.031501646706743935,False
18997,643817,0.013866678305936775,False
18998,577133,0.03439017725167952,False
18999,568502,0.0,False
19000,563441,0.6816242602133181,True
19001,640076,0.013848129115760282,False
19002,617825,0.007133074816787467,False
19003,590342,0.016415998315100776,False
19004,643013,0.03414709297759051,False
19005,622091,0.005,False
19006,608458,0.006959535906971646,False
19007,615275,0.006783471981326016,False
19008,628144,0.029669927255741912,False
19009,617889,0.6931830434148502,True
19010,602704,0.11562459854745612,False
19011,546246,0.047023315220284266,False
19012,574517,0.007257170192297527,False
19013,573458,0.018883298389229645,False
19014,559273,0.04757591215368788,False
19015,580201,0.07832370685790803,False
19016,636599,0.012372387470971899,False
19017,605696,0.0073283514139339916,False
19018,626977,0.011857558429038476,False
19019,600615,0.04404620998629552,False
19020,629868,0.016759350354069197,False
19021,592409,0.018942582005673166,False
19022,562197,0.0,False
19023,618980,0.05603682394811632,False
19024,640946,0.004557337084822848,False
19025,619800,0.0564748396464465,False
19026,622888,0.0074809355127326204,False
19027,642225,0.693476531359746,True
19028,550503,0.00457051529934442,False
19029,581040,0.07589832874872544,False
19030,555102,0.6492250236627859,True
19031,554224,0.012114010329520086,False
19032,576475,0.06508229195955902,False
19033,549734,0.03614024222188116,False
19034,558615,0.024444330858922513,False
19035,587497,0.7831838640854347,True
19036,581335,0.0025,False
19037,641690,0.023011653280696917,False
19038,599766,0.009149424404077247,False
19039,569684,0.13991160915606105,False
19040,595308,0.040209352516078614,False
19041,622603,0.016877425358170644,False
19042,611607,0.012284696389828266,False
19043,602148,0.635808081878242,True
19044,601316,0.011803486086056993,False
19045,557452,0.03431987527806815,False
19046,582693,0.2319714166520972,False
19047,604976,0.00420996293296827,False
19048,571730,0.027634715225010244,False
19049,566004,0.08162471414602214,False
19050,579461,0.020199059463734886,False
19051,629490,0.08882003669731336,False
19052,622633,0.06812808334638573,False
19053,546337,0.02052278160577644,False
19054,624728,0.0046171111607465,False
19055,566144,0.02358635208340742,False
19056,562979,0.028222759782415206,False
19057,635283,0.03863933109549175,False
19058,582669,0.041366002055929815,False
19059,598922,0.06015260676252249,False
19060,556430,0.0,False
19061,631008,0.004525013319117322,False
19062,596499,0.030662841110596237,False
19063,627128,0.02112301052473212,False
19064,618181,0.14475146442367015,False
19065,620420,0.015857628415134196,False
19066,604071,0.011934009867523219,False
19067,582556,0.037806835824116536,False
19068,601661,0.00736904517570865,False
19069,548401,0.014130158471699026,False
19070,572758,0.01161400671682511,False
19071,600067,0.009305251696290843,False
19072,604440,0.004227297066576651,False
19073,558002,0.04168998895723835,False
19074,593212,0.006845973591626768,False
19075,634474,0.0331315326620327,False
19076,575809,0.023122208532411825,False
19077,598319,0.021337665158049232,False
19078,585364,0.0959429813554974,False
19079,566066,0.021423952259623312,False
19080,611737,0.021294830265200973,False
19081,608949,0.0670071078300786,False
19082,637144,0.06292892097547542,False
19083,571898,0.03364802786606398,False
19084,642700,0.014569775423222235,False
19085,637200,0.013944064940389805,False
19086,642664,0.626070191220455,True
19087,551961,0.06580469564660558,False
19088,586054,0.039535881009604895,False
19089,591678,0.025643067582990335,False
19090,596208,0.021811145504160176,False
19091,637228,0.0020573370848228478,False
19092,563231,0.004744774941943799,False
19093,595390,0.0048069100588262244,False
19094,622979,0.004744774941943799,False
19095,613071,0.013927351823872003,False
19096,635809,0.0024030534437060004,False
19097,618991,0.004744774941943799,False
19098,595975,0.05261304309734762,False
19099,598674,0.03610657686534173,False
19100,632925,0.08978279229977161,False
19101,545587,0.10320766029353245,False
19102,612323,0.009570515299344419,False
19103,602900,0.08604039426800277,False
19104,549407,0.06880098632303987,False
19105,644092,0.00992898646454406,False
19106,588350,0.002057337084822848,False
19107,643339,0.0048392143468348045,False
19108,634475,0.07341901696533436,False
19109,561472,0.6731781711729838,True
19110,585660,0.018892353215723814,False
19111,610529,0.01633929702167468,False
19112,635577,0.004314507277120375,False
19113,594767,0.0173723874709719,False
19114,553554,0.034383457796800986,False
19115,559277,0.03612906627967872,False
19116,621885,0.028653422651884385,False
19117,617846,0.06022678286597052,False
19118,588500,0.006947823615639264,False
19119,602732,0.0025,False
19120,600434,0.09325951986710114,False
19121,577965,0.04138346879180289,False
19122,596776,0.058304986069768514,False
19123,560324,0.02102884308543445,False
19124,623169,0.013723974796581107,False
19125,561043,0.004813345107046892,False
19126,567802,0.014385688498756839,False
19127,558767,0.035785831372121,False
19128,593412,0.15443200046911937,False
19129,569459,0.0183898754434053,False
19130,584484,0.015960439243435213,False
19131,570085,0.009585521606231518,False
19132,567904,0.0025,False
19133,607604,0.030826307519789972,False
19134,615863,0.04401659036152111,False
19135,561021,0.004629557663269427,False
19136,580101,0.0,False
19137,578019,0.7138622115680586,True
19138,561163,0.020400235675195364,False
19139,644368,0.01878521641774979,False
19140,640587,0.014460643266553615,False
19141,592471,0.0025,False
19142,584274,0.10525882660600634,False
19143,552417,0.016434809359560272,False
19144,563369,0.0,False
19145,644037,0.011691151888508777,False
19146,599417,0.018702881747522757,False
19147,553291,0.040695238206124244,False
19148,598447,0.06326724695899888,False
19149,620842,0.07156426869429504,False
19150,571280,0.05551519076883336,False
19151,587226,0.027740742259520994,False
19152,550673,0.018833601704038007,False
19153,564811,0.015671298334931492,False
19154,633005,0.009670658513726215,False
19155,548094,0.03952160462959034,False
19156,583619,0.004147179840962205,False
19157,567508,0.023984467258874174,False
19158,555682,0.004872387470971899,False
19159,610598,0.026402863077848587,False
19160,603332,0.019338920261076864,False
19161,571468,0.012345778355061803,False
19162,566495,0.004514340384595055,False
19163,618635,0.006965970955192314,False
19164,559140,0.019139516395791117,False
19165,634045,0.032677724440060875,False
19166,561824,0.03807206842079693,False
19167,619324,0.1693183424879167,False
19168,634384,0.01181482969236203,False
19169,612271,0.0045660782205752745,False
19170,549300,0.03382215622085249,False
19171,623096,0.011992642636845017,False
19172,614584,0.0183818680489634,False
19173,597936,0.02921943875318001,False
19174,598966,0.011982824218200787,False
19175,635338,0.01908460957490515,False
19176,637703,0.028673575819662473,False
19177,548216,0.002434522587854325,False
19178,555193,0.02308848681448575,False
19179,637185,0.03705376603733565,False
19180,643995,0.21494336601740988,False
19181,574354,0.0,False
19182,585911,0.6169529541092065,True
19183,592866,0.02843918449614929,False
19184,577331,0.08713672816624282,False
19185,571771,0.0025,False
19186,616715,0.013875378190251215,False
19187,585161,0.014060632213392057,False
19188,618650,0.0073201498595674265,False
19189,607243,0.011877178442691259,False
19190,547910,0.03082149138261455,False
19191,617316,0.009132659708091654,False
19192,606739,0.007244774941943799,False
19193,615889,0.00740134946371723,False
19194,556398,0.030577501572421208,False
19195,550189,0.004872387470971899,False
19196,598342,0.007152625848145422,False
19197,585287,0.007039469104665177,False
19198,565871,0.0022571701922975275,False
19199,601168,0.629363307730101,True
19200,628422,0.032708844379528756,False
19201,639022,0.024191751946688572,False
19202,589922,0.012286735991136798,False
19203,584007,0.004652625848145422,False
19204,613063,0.029261357706509946,False
19205,566576,0.0025,False
19206,579044,0.017135261472760215,False
19207,633985,0.07220789162279763,False
19208,610309,0.09158245699360527,False
19209,583804,0.02154895886754922,False
19210,572850,0.02347101525393207,False
19211,612766,0.035631750061376706,False
19212,577375,0.04595317519457558,False
19213,586621,0.05303560173089116,False
19214,625635,0.02118075239022097,False
19215,643313,0.025738601964352358,False
19216,557789,0.011869596095307957,False
19217,586641,0.014054615383056395,False
19218,566968,0.0025,False
19219,584706,0.014195635883844702,False
19220,642202,0.02118872329729811,False
19221,577576,0.019453034464487252,False
19222,605567,0.032777792803143566,False
19223,596199,0.05625886677653688,False
19224,548801,0.01911624957514427,False
19225,577432,0.05439813547454853,False
19226,581946,0.018122415583969317,False
19227,637347,0.016546886968710445,False
19228,590741,0.01870881948877876,False
19229,595609,0.0025,False
19230,548816,0.026420600302875085,False
19231,563722,0.01916081905404419,False
19232,579234,0.11945836959870931,False
19233,578111,0.006614674169645696,False
19234,575264,0.008799805689107628,False
19235,632682,0.021691151888508776,False
19236,573932,0.014911927885924183,False
19237,574036,0.009501950291687796,False
19238,633811,0.006838358426164214,False
19239,630983,0.028293344288874544,False
19240,630377,0.023122272179138474,False
19241,589823,0.007244774941943799,False
19242,639056,0.004691692780151853,False
19243,600869,0.012129557663269428,False
19244,580991,0.007392863398656804,False
19245,547062,0.014452921477095029,False
19246,614734,0.05025588115759148,False
19247,642206,0.031131399181341456,False
19248,602491,0.031124799077995563,False
19249,588653,0.01371810416410263,False
19250,629386,0.035085042650716984,False
19251,644012,0.039077713452354175,False
19252,571308,0.02749695183204355,False
19253,614812,0.012223666842382332,False
19254,549924,0.040474899110873715,False
19255,563605,0.01645139557964882,False
19256,559761,0.07212713329106787,False
19257,584692,0.06941145357539937,False
19258,625996,0.04091697361265203,False
19259,580772,0.00934165244171893,False
19260,554790,0.6276226355255389,True
19261,566692,0.01198620758862435,False
19262,552575,0.01627406296915922,False
19263,564643,0.02582049785831711,False
19264,572537,0.004122752722424545,False
19265,628615,0.0020573370848228478,False
19266,548636,0.013526899789091917,False
19267,566307,0.004973390884089903,False
19268,571480,0.014361543030989039,False
19269,553064,0.00974143264668055,False
19270,623149,0.012119452724008327,False
19271,588232,0.017714311540500204,False
19272,547521,0.009570515299344419,False
19273,641166,0.017037274417801847,False
19274,620417,0.05097270876594888,False
19275,638939,0.0023723874709718996,False
19276,572053,0.006362588781113692,False
19277,608349,0.00486904517570865,False
19278,571274,0.014817843523878134,False
19279,600241,0.01596257707177795,False
19280,628851,0.636332287424435,True
19281,592016,0.016673463846703748,False
19282,594600,0.012096384539132332,False
19283,576172,0.12331697398383082,False
19284,572658,0.011468531077486348,False
19285,596904,0.004404649462133449,False
19286,567178,0.0218833855603037,False
19287,558464,0.0895795100049256,False
19288,636155,0.11228567889866031,False
19289,632373,0.7487458083714769,True
19290,567396,0.014345182656381694,False
19291,640500,0.03050922084603076,False
19292,579789,0.004504679323591523,False
19293,570881,0.03871421613137648,False
19294,602727,0.009691692780151853,False
19295,615143,0.01614643065506392,False
19296,565327,0.0,False
19297,584579,0.01376808298195896,False
19298,643677,0.0023723874709718996,False
19299,588218,0.016895895557698454,False
19300,568182,0.015774732372841084,False
19301,570914,0.004514340384595055,False
19302,599244,0.0025,False
19303,575519,0.026353256041940557,False
19304,637201,0.027061145044542628,False
19305,560491,0.0,False
19306,570817,0.7232709589961361,True
19307,610596,0.08993889800862041,False
19308,572625,0.028831349169845727,False
19309,552374,0.028688177586959487,False
19310,605763,0.013713373990398786,False
19311,624297,0.0,False
19312,605209,0.007473390884089904,False
19313,589004,0.05340714462703269,False
19314,578415,0.040399322120401475,False
19315,624486,0.6168266628723735,True
19316,552366,0.006991859672677173,False
19317,549137,0.6773541101625846,True
19318,608258,0.04511087525695809,False
19319,596638,0.0,False
19320,589313,0.030406037167095622,False
19321,592952,0.016892431665057744,False
19322,634514,0.027666805953478604,False
19323,575742,0.043103743116487375,False
19324,584927,0.04865400896522508,False
19325,556214,0.046124094182186576,False
19326,604315,0.021844318628297277,False
19327,603706,0.02105217476429203,False
19328,553243,0.02119509334437998,False
19329,619290,0.04042345363756688,False
19330,621025,0.014736264885878219,False
19331,610720,0.02333282671440711,False
19332,553609,0.148102019382084,False
19333,625169,0.01186575998340504,False
19334,589543,0.02631356412134736,False
19335,643925,0.01448080786162214,False
19336,575076,0.014190489305535198,False
19337,546609,0.0232402845309067,False
19338,603196,0.030639756250930284,False
19339,558915,0.004514340384595055,False
19340,569936,0.04799489243376543,False
19341,592351,0.014233000876067442,False
19342,558975,0.002413452372429852,False
19343,633044,0.0025,False
19344,640129,0.11363147246834547,False
19345,554385,0.007429354827051995,False
19346,578434,0.032007421703269735,False
19347,590894,0.025940103498906894,False
19348,565694,0.051105250619882255,False
19349,580498,0.009396551431657652,False
19350,575214,0.02012975621386542,False
19351,606377,0.006260691840534418,False
19352,600986,0.11817131453729005,False
19353,605280,0.026119821539153824,False
19354,626759,0.08409421471318441,False
19355,630301,0.007141696520980883,False
19356,562102,0.011534207125402873,False
19357,634893,0.0045241639606857535,False
19358,588649,0.014472355557885997,False
19359,606753,0.01240134946371723,False
19360,573383,0.009085462941964786,False
19361,625581,0.0025,False
19362,588037,0.6132253064343071,True
19363,558604,0.009188541362927703,False
19364,565093,0.04743591755272675,False
19365,632152,0.02085532690402194,False
19366,628628,0.007001945134241326,False
19367,576908,0.022113820117652446,False
19368,609115,0.0555967535113531,False
19369,640453,0.011045869100962592,False
19370,599964,0.013486999866073617,False
19371,614229,0.0023723874709718996,False
19372,574005,0.023383625415442873,False
19373,545567,0.016313945259958707,False
19374,622122,0.009186894748092275,False
19375,582200,0.6545110906254854,True
19376,593561,0.014421300692261989,False
19377,570895,0.016240036732717705,False
19378,553957,0.043738468837317475,False
19379,641305,0.03345269548860259,False
19380,566435,0.03607616866845336,False
19381,626975,0.012007466618012956,False
19382,567920,0.011414173609350431,False
19383,623260,0.012064080251123752,False
19384,570835,0.023823425213066705,False
19385,587120,0.02822323092465087,False
19386,600628,0.05004239292814432,False
19387,600534,0.050955308441564845,False
19388,562514,0.007295178289796897,False
19389,592947,0.007177049672406551,False
19390,572349,0.06932726695674249,False
19391,588987,0.08416733048806585,False
19392,623042,0.03675227100463024,False
19393,580395,0.004227297066576651,False
19394,616954,0.02592269693382685,False
19395,636540,0.029928400921055358,False
19396,610497,0.029387557052341577,False
19397,604163,0.016261371098297946,False
19398,555749,0.0025,False
19399,586420,0.02356631807571444,False
19400,626076,0.01665457098238675,False
19401,610126,0.10278390259890482,False
19402,620231,0.02951179410534677,False
19403,573980,0.6371463692212493,True
19404,639794,0.0047036587883166475,False
19405,617794,0.11578486614398191,False
19406,610750,0.07669164187888654,False
19407,562614,0.006593668436981326,False
19408,548454,0.010924864749191193,False
19409,628506,0.018802050252222667,False
19410,622326,0.01964894494441788,False
19411,570821,0.027093553493463686,False
19412,615984,0.007001945134241326,False
19413,596082,0.004227297066576651,False
19414,552456,0.01716909807822171,False
19415,583847,0.016251461027262402,False
19416,565246,0.6221100308449137,True
19417,578760,0.027680073433064934,False
19418,582481,0.026636476680128984,False
19419,554275,0.03854475018632156,False
19420,581069,0.045773996416458865,False
19421,597883,0.02059183225431012,False
19422,599608,0.009734046092521525,False
19423,618044,0.025556207217809924,False
19424,563424,0.002057337084822848,False
19425,552382,0.043202000850122095,False
19426,641215,0.006805251696290844,False
19427,597088,0.02634445947949235,False
19428,641069,0.0023723874709718996,False
19429,549022,0.007024163960685754,False
19430,638613,0.0434385126181375,False
19431,608131,0.013719445352902178,False
19432,581963,0.009142858691054367,False
19433,638745,0.011864247143649073,False
19434,593334,0.008415815814795223,False
19435,612974,0.017002799650119364,False
19436,581384,0.5876511018435618,True
19437,554494,0.03346896633307194,False
19438,594603,0.04349176193825269,False
19439,569650,0.021551444281715296,False
19440,610251,0.019427792757024907,False
19441,597160,0.025817054118142124,False
19442,563267,0.02126478760326249,False
19443,598427,0.015433836787673356,False
19444,626760,0.01206408025112375,False
19445,560822,0.004769309050008984,False
19446,578475,0.712351404867155,True
19447,585006,0.030896796476080523,False
19448,631425,0.004460828980614174,False
19449,611617,0.046692472220618016,False
